1392,4333,2666,2789,2889,2304,2164,2726,2763,3144,1888,2725,3953,3610,3235,3088,583,3206,2521,3246,2212,2682,2477,3844,4335,2543,2382,2279,3164,1083,2523,3311,3023,2134,2855,3852,3409,3782,1263,3279,3239,3962,3775,2542,2915,3632,1616,1400,2166,3058,4269,4243,3500,3097,3470,4250,2918,3195,3531,1778,3374,2013,3432,3572,2514,3845,2115,3010,3054,3305,3260,2567,4664,3263,4240,3201,3634,1968,2835,2222,2892,3350,2630,3428,683,2912,2849,4525,2378,3013,3654,557,2484,2935,3051,5329,3605,4025,1964,2348,2990,3460,2866,2064,2397,1588,2987,2162,1529,2553,2232,3383,2427,2542,3985,3568,3654,3551,3334,3850,3717,3339,3345,3436,3223,2771,2855,4590,3578,4471,3253,3177,3229,4352,4468,4758,3976,983,3244,2866,2884,3058,2848,2461,2222,1142,3214,2298,4480,3211,3434,4827,4725,3168,3642,3025,3476,2012,1768,2879,262,2190,822,1039,151
112.82051282051282,107.6923076923077,66.66666666666666,117.94871794871796,120.51282051282051,115.38461538461537,112.82051282051282,117.94871794871796,105.12820512820514,107.6923076923077,102.56410256410255,112.82051282051282,102.56410256410255,110.25641025641026,115.38461538461537,112.82051282051282,82.05128205128204,110.25641025641026,102.56410256410255,117.94871794871796,105.12820512820514,92.3076923076923,107.6923076923077,120.51282051282051,115.38461538461537,115.38461538461537,100.0,97.43589743589743,100.0,120.51282051282051,94.87179487179486,92.3076923076923,112.82051282051282,115.38461538461537,120.51282051282051,84.61538461538461,76.92307692307693,107.6923076923077,94.87179487179486,110.25641025641026,107.6923076923077,97.43589743589743,115.38461538461537,117.94871794871796,120.51282051282051,115.38461538461537,94.87179487179486,102.56410256410255,107.6923076923077,110.25641025641026,120.51282051282051,105.12820512820514,107.6923076923077,120.51282051282051,100.0,117.94871794871796,115.38461538461537,117.94871794871796,105.12820512820514,117.94871794871796,110.25641025641026,110.25641025641026,100.0,110.25641025641026,102.56410256410255,110.25641025641026,110.25641025641026,117.94871794871796,112.82051282051282,105.12820512820514,61.53846153846154,110.25641025641026,107.6923076923077,105.12820512820514,120.51282051282051,107.6923076923077,107.6923076923077,110.25641025641026,105.12820512820514,107.6923076923077,102.56410256410255,105.12820512820514,115.38461538461537,89.74358974358975,33.33333333333333,105.12820512820514,110.25641025641026,112.82051282051282,115.38461538461537,107.6923076923077,110.25641025641026,110.25641025641026,120.51282051282051,115.38461538461537,107.6923076923077,110.25641025641026,71.7948717948718,112.82051282051282,105.12820512820514,110.25641025641026,110.25641025641026,79.48717948717949,117.94871794871796,112.82051282051282,115.38461538461537,107.6923076923077,112.82051282051282,112.82051282051282,97.43589743589743,110.25641025641026,112.82051282051282,110.25641025641026,105.12820512820514,112.82051282051282,120.51282051282051,110.25641025641026,110.25641025641026,100.0,120.51282051282051,120.51282051282051,87.17948717948718,117.94871794871796,117.94871794871796,117.94871794871796,115.38461538461537,97.43589743589743,120.51282051282051,117.94871794871796,102.56410256410255,120.51282051282051,115.38461538461537,115.38461538461537,115.38461538461537,112.82051282051282,117.94871794871796,107.6923076923077,112.82051282051282,82.05128205128204,117.94871794871796,102.56410256410255,120.51282051282051,112.82051282051282,92.3076923076923,107.6923076923077,102.56410256410255,28.205128205128204,117.94871794871796,117.94871794871796,110.25641025641026,115.38461538461537,117.94871794871796,120.51282051282051,120.51282051282051,97.43589743589743,94.87179487179486,97.43589743589743,107.6923076923077,115.38461538461537,84.61538461538461,82.05128205128204,46.15384615384615,102.56410256410255,92.3076923076923,105.12820512820514,12.82051282051282
