1848,1814,1410,1699,2873,1304,803,585,1734,2278,978,1161,1044,1899,1816,1251,2028,1951,1651,1610,1272,1617,1909,2184,1190,1826,1990,1728,1269,1412,2087,1773,1688,1291,1334,1360,1135,1444,1848,2045,1688,1971,1867,1722,1842,1327,1742,1497,2053,1535,1880,1912,2041,1919,1798,2450,1875,1194,1707,1865,860,1048,1660,1721,2292,1691,1439,2726,798,932,764,1084,2265,1247,1493,2131,1814,1739,1834,1780,1418,1595,1369,1496,2136,1323,2875,1649,1444,2115,1639,1578,1112,867,962,385,1321,2761,2486,1987,1717,763,1497,1579,1683,2618,1136,2467,1988,1356,2042,962,1849,1705,1343,1673,1236,3184,1828,1511,1364,1750,1319,1375,1748,846,1542,323,1209,2397,1836,996,1353,1572,2196,1398,2097,1007,1859,1226,1298,1123,2158,1504,1117,2427,921,1636,2130,1651,1810,1584,1524,1089,1889,1692,1628,1317,2243,1421,1471,1827,1583,1462,2562,2579,2376,1790,2222,2649,2468,2324,2231,2129,2328,2216,2123,2264,1904,2389,1411,2144,2419,2861,2989,3005,2717,3107,2478,1769,1815,1926,835,2020,1799,2219,1671,1933,2151,2950,546,2743,1878,3051,2379,3097,2233,1888,1960,1879,1930,1852,1683,1482,1483,4601
87.17948717948718,92.3076923076923,58.97435897435898,69.23076923076923,92.3076923076923,66.66666666666666,58.97435897435898,92.3076923076923,69.23076923076923,87.17948717948718,87.17948717948718,51.28205128205128,66.66666666666666,71.7948717948718,87.17948717948718,69.23076923076923,48.717948717948715,97.43589743589743,76.92307692307693,82.05128205128204,51.28205128205128,84.61538461538461,97.43589743589743,82.05128205128204,64.1025641025641,84.61538461538461,79.48717948717949,64.1025641025641,69.23076923076923,84.61538461538461,71.7948717948718,84.61538461538461,89.74358974358975,94.87179487179486,64.1025641025641,51.28205128205128,76.92307692307693,97.43589743589743,92.3076923076923,76.92307692307693,76.92307692307693,87.17948717948718,76.92307692307693,100.0,84.61538461538461,79.48717948717949,53.84615384615385,76.92307692307693,71.7948717948718,76.92307692307693,79.48717948717949,51.28205128205128,66.66666666666666,82.05128205128204,97.43589743589743,92.3076923076923,58.97435897435898,58.97435897435898,92.3076923076923,64.1025641025641,66.66666666666666,74.35897435897436,74.35897435897436,89.74358974358975,87.17948717948718,64.1025641025641,64.1025641025641,74.35897435897436,58.97435897435898,79.48717948717949,76.92307692307693,58.97435897435898,92.3076923076923,48.717948717948715,87.17948717948718,100.0,84.61538461538461,84.61538461538461,69.23076923076923,87.17948717948718,51.28205128205128,69.23076923076923,82.05128205128204,58.97435897435898,82.05128205128204,89.74358974358975,79.48717948717949,56.41025641025641,53.84615384615385,94.87179487179486,79.48717948717949,66.66666666666666,43.58974358974359,71.7948717948718,89.74358974358975,23.076923076923077,61.53846153846154,74.35897435897436,76.92307692307693,82.05128205128204,94.87179487179486,71.7948717948718,79.48717948717949,76.92307692307693,71.7948717948718,61.53846153846154,82.05128205128204,76.92307692307693,82.05128205128204,69.23076923076923,76.92307692307693,79.48717948717949,53.84615384615385,79.48717948717949,69.23076923076923,89.74358974358975,48.717948717948715,74.35897435897436,76.92307692307693,69.23076923076923,76.92307692307693,92.3076923076923,48.717948717948715,82.05128205128204,100.0,56.41025641025641,64.1025641025641,20.51282051282051,51.28205128205128,97.43589743589743,76.92307692307693,84.61538461538461,92.3076923076923,84.61538461538461,79.48717948717949,69.23076923076923,97.43589743589743,53.84615384615385,79.48717948717949,82.05128205128204,79.48717948717949,46.15384615384615,79.48717948717949,74.35897435897436,74.35897435897436,56.41025641025641,48.717948717948715,100.0,89.74358974358975,79.48717948717949,94.87179487179486,94.87179487179486,87.17948717948718,74.35897435897436,71.7948717948718,100.0,92.3076923076923,74.35897435897436,79.48717948717949,74.35897435897436,66.66666666666666,74.35897435897436,94.87179487179486,89.74358974358975,97.43589743589743,79.48717948717949,84.61538461538461,89.74358974358975,76.92307692307693,79.48717948717949,69.23076923076923,97.43589743589743,92.3076923076923,92.3076923076923,82.05128205128204,84.61538461538461,58.97435897435898,74.35897435897436,100.0,69.23076923076923,58.97435897435898,94.87179487179486,92.3076923076923,89.74358974358975,94.87179487179486,94.87179487179486,87.17948717948718,87.17948717948718,100.0,74.35897435897436,79.48717948717949,61.53846153846154,71.7948717948718,84.61538461538461,94.87179487179486,94.87179487179486,79.48717948717949,71.7948717948718,89.74358974358975,71.7948717948718,48.717948717948715,74.35897435897436,56.41025641025641,94.87179487179486,100.0,89.74358974358975,92.3076923076923,76.92307692307693,71.7948717948718,94.87179487179486,74.35897435897436,66.66666666666666,94.87179487179486,53.84615384615385,82.05128205128204,64.1025641025641
